date,portfolio_value,cumulative_pnl,drawdown
2021-02-03,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-04,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-05,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-08,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-09,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-10,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-11,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-12,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-15,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-16,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-17,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-18,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-19,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-22,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-23,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-24,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-25,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-02-26,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-01,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-02,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-03,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-04,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-05,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-08,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-09,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-10,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-11,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-12,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-15,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-16,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-17,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-18,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-19,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-22,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-23,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-24,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-25,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-26,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-29,49341.149999999994,-658.8500000000058,0.020621841013353046
2021-03-30,49336.149999999994,-663.8500000000058,0.020721086588191356
2021-03-31,49724.45,-275.5500000000029,0.013013675246248212
2021-04-01,49724.45,-275.5500000000029,0.013013675246248212
2021-04-02,49724.45,-275.5500000000029,0.013013675246248212
2021-04-05,49724.45,-275.5500000000029,0.013013675246248212
2021-04-06,49724.45,-275.5500000000029,0.013013675246248212
2021-04-07,49724.45,-275.5500000000029,0.013013675246248212
2021-04-08,49719.45,-280.5500000000029,0.013112920821086522
2021-04-09,49516.149999999994,-483.8500000000058,0.01714824589401223
2021-04-12,49516.149999999994,-483.8500000000058,0.01714824589401223
2021-04-13,49516.149999999994,-483.8500000000058,0.01714824589401223
2021-04-14,49516.149999999994,-483.8500000000058,0.01714824589401223
2021-04-15,49516.149999999994,-483.8500000000058,0.01714824589401223
2021-04-16,49511.149999999994,-488.8500000000058,0.017247491468850535
2021-04-19,49419.74999999999,-580.2500000000073,0.019061700576894856
2021-04-20,49414.74999999999,-585.2500000000073,0.019160946151733166
2021-04-21,49467.85,-532.1500000000015,0.01810695814695021
2021-04-22,49587.85,-412.15000000000146,0.01572506435083079
2021-04-23,49686.549999999996,-313.45000000000437,0.013765956703522625
2021-04-26,49580.35,-419.65000000000146,0.015873932713088252
2021-04-27,49502.34999999999,-497.65000000000873,0.017422163680566018
2021-04-28,49606.75,-393.25,0.015349916077941951
2021-04-29,49702.45,-297.5500000000029,0.013450355775536773
2021-04-30,49709.35,-290.65000000000146,0.013313396882259876
2021-05-03,49730.95,-269.0500000000029,0.01288465599895841
2021-05-04,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-05,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-06,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-07,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-10,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-11,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-12,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-13,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-14,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-17,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-18,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-19,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-20,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-21,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-24,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-25,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-26,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-27,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-28,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-05-31,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-01,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-02,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-03,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-04,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-07,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-08,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-09,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-10,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-11,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-14,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-15,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-16,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-17,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-18,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-21,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-22,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-23,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-24,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-25,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-28,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-29,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-06-30,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-07-01,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-07-02,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-07-05,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-07-06,49804.549999999996,-195.45000000000437,0.011423761137338529
2021-07-07,49799.549999999996,-200.45000000000437,0.011523006712176839
2021-07-08,49789.02,-210.9800000000032,0.011732017892786294
2021-07-09,49790.63999999999,-209.36000000000786,0.011699862326538775
2021-07-12,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-13,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-14,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-15,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-16,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-19,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-20,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-21,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-22,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-23,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-26,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-27,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-28,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-29,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-07-30,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-02,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-03,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-04,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-05,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-06,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-09,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-10,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-11,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-12,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-13,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-16,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-17,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-18,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-19,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-20,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-23,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-24,49596.369999999995,-403.63000000000466,0.015555949891306374
2021-08-25,49591.369999999995,-408.63000000000466,0.015655195466144682
2021-08-26,49739.869999999995,-260.13000000000466,0.012707601893446902
2021-08-27,49672.619999999995,-327.38000000000466,0.01404245487502216
2021-08-30,49551.119999999995,-448.88000000000466,0.01645412234359307
2021-08-31,49616.869999999995,-383.13000000000466,0.015149043034469305
2021-09-01,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-02,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-03,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-06,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-07,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-08,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-09,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-10,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-13,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-14,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-15,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-16,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-17,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-20,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-21,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-22,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-23,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-24,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-27,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-28,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-29,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-09-30,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-01,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-04,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-05,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-06,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-07,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-08,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-11,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-12,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-13,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-14,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-15,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-18,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-19,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-20,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-21,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-22,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-25,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-26,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-27,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-28,49389.619999999995,-610.3800000000047,0.019659754410870454
2021-10-29,49384.619999999995,-615.3800000000047,0.019758999985708764
2021-11-01,49409.92,-590.0800000000017,0.01925681737702686
2021-11-02,49638.06,-361.9400000000023,0.014728440288304506
2021-11-03,49465.35999999999,-534.6400000000067,0.01815638244321979
2021-11-04,49185.579999999994,-814.4200000000055,0.02370976782887219
2021-11-05,49185.579999999994,-814.4200000000055,0.02370976782887219
2021-11-08,49185.579999999994,-814.4200000000055,0.02370976782887219
2021-11-09,49185.579999999994,-814.4200000000055,0.02370976782887219
2021-11-10,49185.579999999994,-814.4200000000055,0.02370976782887219
2021-11-11,49185.579999999994,-814.4200000000055,0.02370976782887219
2021-11-12,49185.579999999994,-814.4200000000055,0.02370976782887219
2021-11-15,49185.579999999994,-814.4200000000055,0.02370976782887219
2021-11-16,49185.579999999994,-814.4200000000055,0.02370976782887219
2021-11-17,49185.579999999994,-814.4200000000055,0.02370976782887219
2021-11-18,49185.579999999994,-814.4200000000055,0.02370976782887219
2021-11-19,49185.579999999994,-814.4200000000055,0.02370976782887219
