Date,open,high,low,close,volume
2020-05-12,148.55,148.55,146.77,147.41,62781988
2020-05-13,148.06,148.06,143.15,144.62,59353171
2020-05-14,143.89,148.97,143.79,147.1,52893632
2020-05-15,147.23,153.63,147.23,151.68,70456587
2020-05-18,151.44,156.88,151.44,156.07,89596327
2020-05-19,155.8,155.8,151.88,152.71,62044405
2020-05-20,152.62,152.62,150.68,151.3,56815073
2020-05-21,150.77,155.78,150.0,152.75,64042712
2020-05-22,152.18,160.65,152.18,157.2,79208039
2020-05-25,156.73,156.73,153.54,155.39,57774221
2020-05-26,155.68,155.68,153.47,154.58,44601455
2020-05-27,154.33,154.33,146.89,149.86,42742602
2020-05-28,149.23,149.23,141.85,144.72,90496972
2020-05-29,144.49,149.92,144.49,147.93,80813814
2020-06-01,148.09,156.92,148.09,153.98,56273306
2020-06-02,154.02,155.19,153.27,154.07,40502046
2020-06-03,154.4,160.17,154.4,158.61,65547256
2020-06-04,158.43,163.47,156.38,160.58,80328059
2020-06-05,160.8,160.8,157.0,157.86,80664672
2020-06-08,157.62,162.97,155.96,159.44,49657580
2020-06-09,159.33,168.1,159.33,166.73,106755805
2020-06-10,167.96,170.04,165.48,167.03,64387896
2020-06-11,166.88,175.95,166.88,174.73,46874859
2020-06-12,175.0,175.0,161.77,162.68,79922333
2020-06-15,162.71,169.24,162.71,167.72,39515019
2020-06-16,167.23,170.14,165.81,168.41,29212340
2020-06-17,168.62,169.69,165.52,167.12,80481267
2020-06-18,166.84,168.63,166.32,167.59,31943090
2020-06-19,167.38,167.38,156.87,158.52,43748105
2020-06-22,157.79,159.93,154.78,157.2,60922007
2020-06-23,157.63,160.63,157.53,158.82,76469709
2020-06-24,159.4,167.13,159.4,165.8,88206196
2020-06-25,165.64,165.64,161.44,163.83,54928833
2020-06-26,163.88,163.88,159.19,160.12,43956559
2020-06-29,159.58,159.58,156.74,157.77,74691487
2020-06-30,156.84,164.88,156.84,161.9,84563915
2020-07-01,162.9,164.67,162.9,163.72,45853937
2020-07-02,163.29,163.89,159.27,161.47,73157157
2020-07-03,160.37,167.91,160.17,163.82,46662438
2020-07-06,163.78,166.75,162.62,164.49,59174121
2020-07-07,164.94,172.46,164.94,169.2,71435017
2020-07-08,169.24,169.24,165.59,166.2,69570435
2020-07-09,167.06,167.06,163.63,164.61,31346724
2020-07-10,164.21,164.21,161.56,162.81,44207474
2020-07-13,163.44,163.44,154.49,156.2,48457537
2020-07-14,155.83,157.99,155.83,157.29,27849036
2020-07-15,157.71,159.88,157.71,158.61,68754661
2020-07-16,158.74,160.73,157.2,158.79,64469228
2020-07-17,158.35,160.1,156.55,157.84,77827569
2020-07-20,158.53,158.53,148.13,151.68,87256909
2020-07-21,152.5,152.5,148.04,149.67,47496348
2020-07-22,148.89,150.23,145.83,148.21,61092491
2020-07-23,147.34,147.34,143.15,144.9,42767661
2020-07-24,145.03,147.03,142.12,144.16,70765122
2020-07-27,144.27,147.91,142.62,145.87,53691071
2020-07-28,145.42,157.21,145.42,154.06,80808410
2020-07-29,154.29,159.47,153.61,155.34,35991982
2020-07-30,155.35,157.84,155.35,156.64,72605733
2020-07-31,155.94,158.95,153.88,156.47,50972428
2020-08-03,156.62,156.62,146.73,148.26,97012905
2020-08-04,148.66,148.81,147.29,147.84,38397568
2020-08-05,148.41,151.42,146.73,148.16,35962195
2020-08-06,147.97,161.42,147.97,158.99,58664290
2020-08-07,158.3,160.6,157.06,158.67,33092253
2020-08-10,158.14,162.04,158.04,160.12,47356187
2020-08-11,159.3,162.26,157.73,160.13,45660792
2020-08-12,160.83,160.83,152.47,155.0,56689422
2020-08-13,156.03,161.57,156.03,159.94,37100911
2020-08-14,159.8,165.99,159.8,163.74,68128650
2020-08-17,163.74,170.85,163.74,167.75,35833248
2020-08-18,168.41,168.41,162.69,163.78,74860416
2020-08-19,163.57,173.1,163.57,170.32,64990014
2020-08-20,169.87,169.87,163.08,164.1,84757471
2020-08-21,165.02,171.11,163.02,166.64,74163972
2020-08-24,166.1,178.56,166.1,177.56,72234522
2020-08-25,176.81,176.81,169.63,171.2,35904094
2020-08-26,170.6,170.6,167.73,168.37,59391325
2020-08-27,168.89,170.9,167.64,168.81,68832081
2020-08-28,168.71,168.71,165.39,166.54,55806894
2020-08-31,165.11,165.11,158.13,159.36,88548764
2020-09-01,159.28,161.15,156.65,159.41,31874713
2020-09-02,158.94,158.94,151.37,154.78,48367399
2020-09-03,154.37,158.9,154.37,156.73,70869647
2020-09-04,156.48,156.48,151.86,152.89,35121017
2020-09-07,152.88,161.57,152.88,159.65,65275313
2020-09-08,159.77,159.77,155.73,156.58,63315056
2020-09-09,156.62,156.78,152.47,155.1,41621116
2020-09-10,154.58,162.21,154.58,158.73,65614200
2020-09-11,159.0,159.0,151.66,153.56,56550550
2020-09-14,153.85,155.03,153.68,154.39,55919144
2020-09-15,154.18,161.62,154.18,160.36,84324396
2020-09-16,160.32,160.32,152.73,153.6,70443547
2020-09-17,153.22,155.65,152.77,154.16,60599359
2020-09-18,153.83,157.03,153.43,155.42,54749049
2020-09-21,155.45,161.57,155.45,159.06,79212312
2020-09-22,159.61,159.61,153.06,153.85,67947552
2020-09-23,153.5,153.5,146.56,148.04,94913739
2020-09-24,148.01,151.19,148.01,150.05,79949152
2020-09-25,149.72,153.38,149.72,151.51,63442015
2020-09-28,150.68,155.01,149.58,152.75,69930757
2020-09-29,152.84,156.67,151.87,154.42,49648027
2020-09-30,154.88,154.88,149.76,151.64,48246273
2020-10-01,151.94,156.17,150.51,152.59,78828390
2020-10-02,152.73,154.74,152.73,154.01,35610326
2020-10-05,154.36,154.36,150.05,151.08,82387790
2020-10-06,151.2,161.84,151.2,159.23,89068662
2020-10-07,159.21,163.46,158.89,161.9,54097414
2020-10-08,162.77,162.77,155.62,156.75,91995023
2020-10-09,156.86,160.61,156.86,159.53,79853792
2020-10-12,159.38,159.38,152.35,155.41,83365489
2020-10-13,154.5,160.36,154.5,158.8,80757052
2020-10-14,158.53,165.47,158.53,164.38,57031817
2020-10-15,164.18,164.18,158.95,160.98,67784234
2020-10-16,161.0,167.44,161.0,165.36,39723106
2020-10-19,165.43,169.66,164.8,167.63,32366821
2020-10-20,167.37,173.39,167.37,171.8,71190354
2020-10-21,172.2,184.32,172.2,181.62,55441340
2020-10-22,182.01,182.01,179.96,180.97,60335265
2020-10-23,181.33,181.33,175.53,177.22,64130271
2020-10-26,177.29,177.29,171.72,172.73,55318928
2020-10-27,173.3,173.3,165.7,168.66,33555173
2020-10-28,168.44,171.77,166.13,168.2,72500254
2020-10-29,168.58,173.29,168.42,169.91,80547408
2020-10-30,170.25,173.58,168.05,171.43,33368795
2020-11-02,171.23,178.39,171.23,175.68,46179526
2020-11-03,174.83,176.85,174.83,176.07,40871208
2020-11-04,176.48,185.28,176.48,183.61,95948851
2020-11-05,184.01,185.56,179.17,182.72,28019837
2020-11-06,182.36,201.18,182.36,197.44,90635022
2020-11-09,197.6,205.55,197.6,204.13,88601402
2020-11-10,204.52,204.52,196.03,199.57,57031791
2020-11-11,200.1,200.1,191.3,193.5,61740139
2020-11-12,193.63,198.92,193.13,195.98,67784936
2020-11-13,195.83,196.54,193.99,194.98,60551091
2020-11-16,193.57,203.05,193.57,199.03,60667831
2020-11-17,198.77,203.75,198.77,202.05,31385516
2020-11-18,200.71,202.95,200.03,201.9,41865514
2020-11-19,201.36,201.36,194.72,197.22,62745390
2020-11-20,196.82,196.82,188.2,188.83,38514827
2020-11-23,189.1,189.1,184.73,186.16,45323373
2020-11-24,187.69,193.86,187.69,190.71,69347462
2020-11-25,190.7,193.22,190.7,192.22,64845162
2020-11-26,192.84,192.84,182.9,185.73,60081753
2020-11-27,186.16,188.26,183.71,186.44,42001680
2020-11-30,187.3,193.07,184.58,188.63,28014259
2020-12-01,188.71,188.71,182.19,184.18,73494054
2020-12-02,183.84,185.88,183.79,184.87,45086129
2020-12-03,185.15,186.39,183.91,185.32,59850353
2020-12-04,185.23,185.23,176.72,179.54,33587869
2020-12-07,179.75,184.65,178.43,181.2,33868028
2020-12-08,181.55,186.28,180.91,184.29,37548857
2020-12-09,185.77,191.12,185.77,190.31,35926019
2020-12-10,190.03,197.81,190.03,196.52,81171504
2020-12-11,197.6,197.6,186.27,189.41,53057112
2020-12-14,188.99,188.99,182.64,184.21,82987483
2020-12-15,183.2,190.88,182.49,186.77,61579002
2020-12-16,186.38,191.8,186.38,189.75,68838286
2020-12-17,189.2,194.15,189.2,192.81,30472807
2020-12-18,192.56,218.75,192.56,215.36,60203922
2020-12-21,214.31,224.62,214.31,222.69,47906187
2020-12-22,223.54,234.58,223.54,230.37,42885323
2020-12-23,230.3,238.8,230.3,237.23,34855172
2020-12-24,237.52,243.2,237.52,242.15,31539062
2020-12-25,242.08,244.0,237.34,240.38,74498581
2020-12-28,240.55,249.92,240.55,245.66,47991902
2020-12-29,246.05,246.05,236.72,240.75,39322322
2020-12-30,239.28,242.17,235.3,239.04,71436421
2020-12-31,238.14,238.14,233.81,235.83,83233839
2021-01-01,235.22,238.94,233.14,236.35,32675784
2021-01-04,236.56,255.66,236.56,252.56,88930302
2021-01-05,253.24,253.24,231.77,234.66,46806478
2021-01-06,234.85,243.8,234.85,240.93,86579844
2021-01-07,242.21,242.21,229.54,230.51,93339163
2021-01-08,230.42,230.42,224.37,227.08,85152943
2021-01-11,226.28,237.77,226.28,234.16,57209087
2021-01-12,234.33,236.57,232.57,235.09,51577666
2021-01-13,233.38,233.38,223.94,228.19,58883291
2021-01-14,228.99,228.99,219.44,223.41,84400113
2021-01-15,223.27,229.29,223.27,227.65,60020468
2021-01-18,228.99,228.99,221.61,223.33,72854158
2021-01-19,223.17,226.83,221.93,224.62,45414385
2021-01-20,224.26,228.05,222.4,225.11,26275266
2021-01-21,225.69,225.69,217.01,221.15,37853310
2021-01-22,221.54,239.5,221.54,234.94,89356699
2021-01-25,235.26,244.04,235.26,242.67,60072033
2021-01-26,242.75,242.75,227.45,229.52,112726179
2021-01-27,229.43,232.01,228.94,230.23,41215246
2021-01-28,230.11,230.11,224.53,226.12,33804055
2021-01-29,226.18,233.53,226.18,231.58,48367200
2021-02-01,231.39,231.99,223.45,226.84,58917067
2021-02-02,227.27,227.98,223.49,226.0,57211216
2021-02-03,226.01,231.88,226.01,229.35,54457419
2021-02-04,230.04,238.8,230.04,235.37,74430011
2021-02-05,235.54,235.54,225.57,227.92,67400736
2021-02-08,228.86,228.86,224.38,225.54,55064330
2021-02-09,225.12,225.12,220.4,222.54,44006052
2021-02-10,222.55,222.55,214.18,218.44,29875148
2021-02-11,218.26,231.83,218.26,229.58,57668341
2021-02-12,229.04,236.22,227.97,232.94,79727106
2021-02-15,232.89,232.89,222.89,225.06,59658616
2021-02-16,226.4,234.51,226.4,230.74,41648955
2021-02-17,230.01,249.73,230.01,245.49,49033763
2021-02-18,246.27,262.61,246.27,257.94,64264741
2021-02-19,256.82,256.82,243.29,247.62,61168588
2021-02-22,247.46,247.46,240.89,243.89,52778210
2021-02-23,243.62,258.3,243.62,252.77,93678242
2021-02-24,254.37,254.37,246.26,248.34,46794663
2021-02-25,249.14,253.25,249.14,251.41,50258219
2021-02-26,250.38,260.1,250.38,257.3,48492097
2021-03-01,255.95,255.95,249.47,251.07,83148559
2021-03-02,251.16,251.52,249.5,250.49,26568350
2021-03-03,251.08,251.08,227.19,228.61,104805178
2021-03-04,226.96,226.96,216.16,217.56,76182996
2021-03-05,217.64,218.37,211.88,215.78,79863471
2021-03-08,216.78,216.78,206.7,208.32,88355115
2021-03-09,208.93,218.99,208.93,217.93,73858333
2021-03-10,217.44,217.44,208.78,209.87,55062242
2021-03-11,210.29,211.15,203.19,207.0,54492402
2021-03-12,207.42,209.51,206.46,207.75,37727404
2021-03-15,207.32,218.31,207.32,216.59,103234956
2021-03-16,216.56,216.56,202.95,208.5,72082869
2021-03-17,208.09,217.68,208.09,215.21,42186150
2021-03-18,214.82,219.44,212.59,215.74,33146695
2021-03-19,214.98,214.98,206.87,209.98,53713860
2021-03-22,210.51,215.68,208.86,212.58,78083821
2021-03-23,211.89,215.97,211.88,214.04,77893790
2021-03-24,213.94,213.94,208.05,210.63,68463135
2021-03-25,212.01,212.01,209.51,211.0,47466395
2021-03-26,209.8,209.8,207.85,208.85,39089902
2021-03-29,209.13,210.96,208.0,209.55,38323567
2021-03-30,209.78,216.57,208.05,213.68,89337829
2021-03-31,213.41,228.67,213.41,223.86,80120335
2021-04-01,222.77,222.77,215.06,216.77,45604721
2021-04-02,216.79,235.15,216.79,230.05,117780368
2021-04-05,230.44,230.44,209.6,212.86,108220046
2021-04-06,213.01,213.01,208.9,210.86,69585868
2021-04-07,210.1,215.87,210.1,214.47,50118076
2021-04-08,214.02,219.45,212.08,216.49,73743626
2021-04-09,215.79,215.79,209.9,212.93,30846948
2021-04-12,212.45,214.43,210.03,211.63,75330099
2021-04-13,210.64,211.1,203.81,208.75,49551722
2021-04-14,208.81,208.81,202.38,205.28,50054169
2021-04-15,205.64,212.85,205.64,210.23,53162917
2021-04-16,209.27,215.05,209.27,212.75,30155191
2021-04-19,212.77,212.77,207.48,208.86,46342898
2021-04-20,209.2,218.44,209.2,214.18,78782980
2021-04-21,215.87,218.07,213.93,216.46,79963773
2021-04-22,216.23,225.38,216.23,221.75,43748643
2021-04-23,219.44,228.28,219.44,226.15,81065926
2021-04-26,226.16,226.16,220.24,221.25,55438655
2021-04-27,221.72,222.32,214.62,217.65,69456933
2021-04-28,217.72,226.28,217.72,222.26,47323930
2021-04-29,222.96,227.92,222.96,226.51,75265614
2021-04-30,226.01,227.65,225.71,226.73,40579003
2021-05-03,226.03,228.61,225.48,227.63,76252978
2021-05-04,227.46,238.31,227.46,236.21,55005611
2021-05-05,237.01,237.01,230.09,232.86,38962291
2021-05-06,233.88,239.67,233.47,236.47,66983445
2021-05-07,235.25,236.8,233.88,235.44,34823159
2021-05-10,234.32,238.1,228.79,234.08,64239269
2021-05-11,234.64,243.97,234.64,241.55,66310817
2021-05-12,242.33,251.22,242.33,247.81,60379539
2021-05-13,248.55,259.47,248.52,254.07,85061004
2021-05-14,253.08,266.99,253.08,264.13,102645745
2021-05-17,263.16,270.33,259.49,264.96,54767419
2021-05-18,265.32,275.31,265.32,270.34,74118138
2021-05-19,269.91,269.94,264.85,268.4,27410936
2021-05-20,269.02,276.68,267.14,270.94,72063175
2021-05-21,270.13,275.05,268.23,270.23,51557436
2021-05-24,270.43,276.53,268.2,271.1,46268301
2021-05-25,272.23,278.26,272.23,275.92,47626473
2021-05-26,275.38,275.38,267.27,269.99,68458592
2021-05-27,270.62,291.16,270.62,286.35,40671125
2021-05-28,285.49,285.49,271.67,275.82,58629079
2021-05-31,274.91,274.91,261.92,266.31,61088546
2021-06-01,267.76,276.75,267.76,274.88,54805147
2021-06-02,274.34,283.04,274.34,281.73,71141649
2021-06-03,283.01,291.91,283.01,287.29,35937559
2021-06-04,286.86,294.9,286.86,292.91,88365488
2021-06-07,294.24,294.88,292.14,293.27,60960830
2021-06-08,292.73,292.73,283.32,286.09,47682688
2021-06-09,286.9,288.62,284.83,286.52,74532059
2021-06-10,285.41,285.41,278.95,281.26,86015138
2021-06-11,282.52,290.65,282.52,289.05,48849368
2021-06-14,290.13,290.31,287.38,288.41,60099586
2021-06-15,288.98,288.98,278.39,281.88,83957370
2021-06-16,280.58,282.47,275.63,279.17,79215600
2021-06-17,280.56,288.33,279.32,282.48,65978695
2021-06-18,283.09,283.09,275.21,278.34,43225756
2021-06-21,278.02,278.02,269.15,271.88,72371424
2021-06-22,272.22,276.91,270.75,273.61,49634167
2021-06-23,272.29,277.72,272.29,275.77,50390461
2021-06-24,275.41,275.41,267.65,272.1,63113871
2021-06-25,272.39,272.39,264.03,268.47,29136196
2021-06-28,268.93,271.84,268.5,270.23,39808270
2021-06-29,271.54,271.54,257.92,259.6,40717926
2021-06-30,260.38,260.38,243.2,249.09,93474798
2021-07-01,250.15,250.15,240.48,243.71,75411571
2021-07-02,244.21,244.21,239.52,242.12,75689373
2021-07-05,242.71,247.64,241.81,244.33,63619639
2021-07-06,244.13,258.97,244.13,255.03,53461426
2021-07-07,255.44,265.67,255.44,262.03,35828838
2021-07-08,262.17,264.88,257.22,261.35,26770509
2021-07-09,261.97,263.65,259.95,261.33,30291794
2021-07-12,261.32,261.32,249.59,254.16,48589554
2021-07-13,254.57,255.01,252.77,253.82,69997090
2021-07-14,253.03,256.74,249.2,251.89,42479400
2021-07-15,250.27,256.02,250.27,254.26,46685521
2021-07-16,254.67,254.67,245.2,248.63,86514321
2021-07-19,249.16,256.12,248.12,252.18,78586464
2021-07-20,252.19,265.13,252.19,263.72,72603820
2021-07-21,263.86,266.2,261.43,263.66,62573907
2021-07-22,263.79,270.04,263.79,266.83,65706649
2021-07-23,266.92,274.69,266.92,272.43,39932256
2021-07-26,273.86,273.86,268.73,269.79,76316534
2021-07-27,269.88,273.42,269.88,271.54,58966030
2021-07-28,270.3,273.19,269.91,271.88,37178308
2021-07-29,270.17,275.78,270.17,272.82,48039360
2021-07-30,273.98,273.98,263.18,267.11,40686560
2021-08-02,267.55,270.08,262.95,267.17,30841342
2021-08-03,268.95,273.5,268.04,271.14,36874636
2021-08-04,271.03,285.94,271.03,282.9,71789725
2021-08-05,283.05,293.23,283.05,291.49,36962770
2021-08-06,290.53,314.23,290.53,310.48,41595856
2021-08-09,311.26,311.26,296.24,302.21,83908786
2021-08-10,301.99,314.85,301.99,309.68,42518023
2021-08-11,311.01,319.05,306.69,311.86,30803865
2021-08-12,311.6,336.45,311.6,332.15,84914456
2021-08-13,333.09,333.09,315.86,322.73,36958100
2021-08-16,321.69,321.69,312.08,315.03,52803282
2021-08-17,314.38,314.38,306.82,309.53,56699295
2021-08-18,309.34,309.34,286.12,291.36,40549324
2021-08-19,293.2,293.2,279.04,283.88,35687092
2021-08-20,284.52,284.52,272.26,277.77,61992011
2021-08-23,278.29,280.9,276.81,278.81,64453661
2021-08-24,279.11,283.16,279.11,281.75,69526120
2021-08-25,281.93,301.97,281.93,297.47,83231699
2021-08-26,296.59,309.52,296.59,306.61,45735140
2021-08-27,307.47,307.47,300.24,302.27,52830173
2021-08-30,302.47,302.47,290.86,294.64,55433015
2021-08-31,294.22,304.25,292.28,298.57,43715535
2021-09-01,297.3,297.3,282.05,287.96,52390993
2021-09-02,288.91,305.52,288.91,302.94,82533222
2021-09-03,303.59,317.23,303.59,314.22,46959204
2021-09-06,314.94,314.94,309.26,310.82,51687606
2021-09-07,310.51,310.51,295.28,296.11,78513302
2021-09-08,296.55,308.89,296.55,307.13,95441774
2021-09-09,306.7,311.42,299.51,306.88,54278852
2021-09-10,307.47,319.09,307.47,318.01,56063839
2021-09-13,317.92,317.92,298.42,304.68,44994185
2021-09-14,304.22,304.22,297.3,299.08,63190645
2021-09-15,300.28,302.11,296.98,299.03,26996197
2021-09-16,299.59,305.19,294.27,299.6,57309131
2021-09-17,301.19,301.52,290.53,296.01,49826706
2021-09-20,295.57,303.84,295.57,301.28,84067719
2021-09-21,302.29,302.29,290.68,292.73,78244282
2021-09-22,293.21,293.59,287.62,291.31,61605892
2021-09-23,291.31,296.15,286.48,292.4,61783828
2021-09-24,291.28,301.9,291.28,296.93,37852053
2021-09-27,296.58,307.98,296.58,303.4,70962439
2021-09-28,305.06,305.06,291.58,294.37,83275060
2021-09-29,293.5,293.5,276.63,281.58,65117716
2021-09-30,284.17,293.57,284.17,291.49,95649596
2021-10-01,290.78,299.12,290.78,294.94,61842386
2021-10-04,294.81,295.9,283.3,289.09,42686393
2021-10-05,288.31,308.98,288.31,301.96,93506457
2021-10-06,302.86,307.14,295.85,303.79,59528904
2021-10-07,303.62,320.14,303.62,314.4,38083041
2021-10-08,313.94,323.41,307.86,315.73,74936392
2021-10-11,315.11,336.7,315.11,335.0,77152190
2021-10-12,334.29,364.83,334.29,362.89,58246209
2021-10-13,361.04,369.23,351.13,360.83,68611339
2021-10-14,360.33,373.86,360.33,371.06,40282725
2021-10-15,370.64,381.36,370.64,378.66,50679742
2021-10-18,379.04,398.94,379.04,394.27,69117845
2021-10-19,394.55,394.55,380.28,384.64,62712293
2021-10-20,383.41,394.79,383.41,391.94,58680369
2021-10-21,390.55,406.69,390.55,404.5,80568072
2021-10-22,401.68,401.68,379.42,385.66,100587374
2021-10-25,384.29,384.29,367.86,372.28,66947818
2021-10-26,371.72,371.72,345.63,350.96,106374677
2021-10-27,350.41,350.41,342.64,345.74,72581831
2021-10-28,343.7,354.48,343.7,352.87,40676794
2021-10-29,351.56,373.9,351.56,368.82,75899509
2021-11-01,369.55,374.86,368.16,370.64,56170663
2021-11-02,371.13,390.69,371.13,388.47,57752430
2021-11-03,387.97,387.97,367.42,374.67,43780849
2021-11-04,374.8,374.8,353.45,356.58,100547746
2021-11-05,355.68,359.41,348.68,355.35,37269663
2021-11-08,355.67,363.07,355.67,359.39,62741351
2021-11-09,359.79,363.29,354.1,359.47,42660526
2021-11-10,358.76,358.76,336.5,339.22,111266006
2021-11-11,338.47,340.47,332.04,336.77,35096025
2021-11-12,337.95,337.95,320.55,324.66,45817613
2021-11-15,324.3,331.64,324.3,330.47,59496650
2021-11-16,329.82,340.63,329.82,334.42,29921533
2021-11-17,334.42,334.42,320.65,326.01,41442486
2021-11-18,326.25,326.25,319.91,321.08,45005736
2021-11-19,320.22,320.22,308.76,311.53,58072104
2021-11-22,312.23,313.88,304.67,310.69,54723188
2021-11-23,309.65,324.59,309.65,319.37,33105615
2021-11-24,318.7,318.7,304.69,311.18,33388764
2021-11-25,310.06,322.23,307.23,315.44,43474485
2021-11-26,315.75,316.0,307.63,311.13,44220985
2021-11-29,311.63,311.63,302.74,304.18,74524673
2021-11-30,303.19,308.12,296.58,303.1,29979569
2021-12-01,301.94,301.94,291.69,294.46,86032825
2021-12-02,293.49,293.49,284.94,289.63,85549008
2021-12-03,289.89,289.89,277.52,279.89,65145944
2021-12-06,280.62,300.76,280.62,295.59,101822798
2021-12-07,295.74,299.64,294.31,296.87,37162636
2021-12-08,296.63,296.63,287.5,291.28,70882066
2021-12-09,291.8,294.72,291.19,292.95,44509515
2021-12-10,293.15,296.37,290.21,292.27,40304772
2021-12-13,293.77,293.77,286.89,290.59,49392795
2021-12-14,290.35,297.1,290.35,295.78,72571942
2021-12-15,296.41,308.63,296.41,302.65,65571886
2021-12-16,303.07,304.41,294.81,298.65,34240939
2021-12-17,299.1,299.1,291.31,293.8,86163475
2021-12-20,294.17,294.17,289.05,291.45,32582755
2021-12-21,293.27,293.27,271.54,273.09,118703594
2021-12-22,273.04,273.04,251.73,255.03,71367025
2021-12-23,255.37,270.44,255.37,269.61,74523533
2021-12-24,268.1,285.6,268.1,283.18,98656782
2021-12-27,284.05,286.62,278.0,282.04,44857564
2021-12-28,281.98,290.76,281.98,286.8,57326350
2021-12-29,286.07,293.41,285.4,289.76,72129320
2021-12-30,290.12,321.25,290.12,316.54,58271933
2021-12-31,316.36,341.61,316.36,334.48,41314970
2022-01-03,334.64,337.59,331.43,334.08,53743200
2022-01-04,334.13,334.13,320.8,325.32,39000530
2022-01-05,325.11,325.11,305.8,310.61,76840690
2022-01-06,310.02,316.1,307.71,311.87,57842647
2022-01-07,310.87,310.87,303.55,305.5,70927298
2022-01-10,303.86,303.86,289.54,293.3,47981553
2022-01-11,292.24,292.24,286.43,287.56,82601935
2022-01-12,287.31,287.31,275.23,278.77,80694572
2022-01-13,279.92,296.2,279.92,292.14,66326636
2022-01-14,293.39,305.23,293.39,300.42,59389183
2022-01-17,300.56,306.9,297.83,300.95,68420484
2022-01-18,302.08,317.08,302.08,314.06,53571889
2022-01-19,314.69,320.88,310.19,315.61,43290671
2022-01-20,313.94,313.94,307.41,308.25,91343005
2022-01-21,309.46,327.12,309.46,321.67,93072628
2022-01-24,320.53,333.01,319.91,327.51,45190373
2022-01-25,328.77,328.77,311.84,318.5,39676220
2022-01-26,319.54,320.65,310.08,316.53,38372563
2022-01-27,316.22,316.22,306.3,308.86,57171036
2022-01-28,308.55,308.55,293.91,296.8,62441471
2022-01-31,295.79,305.27,295.79,304.27,45811344
2022-02-01,304.58,323.78,304.58,321.78,49554733
2022-02-02,321.21,321.21,306.95,310.33,36746655
2022-02-03,310.23,318.61,310.23,314.93,62146897
2022-02-04,315.02,315.02,308.43,309.59,52564664
2022-02-07,309.12,311.25,300.68,305.27,68979772
2022-02-08,304.69,304.69,297.91,300.15,54132251
2022-02-09,300.21,300.21,289.14,292.81,45286150
2022-02-10,291.07,299.77,289.97,293.03,69037201
2022-02-11,292.49,292.49,284.4,286.39,33883430
2022-02-14,286.97,291.63,285.56,288.43,35421447
2022-02-15,286.38,293.05,283.7,288.3,32849671
2022-02-16,289.77,289.77,284.86,286.51,29560275
2022-02-17,285.77,285.77,277.7,279.32,43492913
2022-02-18,279.06,279.06,269.44,274.6,42714411
2022-02-21,275.1,282.73,275.1,280.47,80331160
2022-02-22,280.88,290.27,280.88,284.96,49844176
