Date,open,high,low,close,volume
2020-06-19,135.65,135.65,130.31,131.68,36803791
2020-06-22,131.07,133.34,129.05,131.07,58828847
2020-06-23,131.43,133.32,130.75,131.82,73286945
2020-06-24,132.3,136.08,132.3,135.0,76408506
2020-06-25,134.87,135.29,132.15,134.11,52330498
2020-06-26,134.15,134.15,131.64,132.41,40318665
2020-06-29,131.97,131.97,130.46,131.32,70427378
2020-06-30,130.55,135.68,130.55,133.22,76845195
2020-07-01,134.04,134.83,133.51,134.05,43794799
2020-07-02,133.7,135.02,131.21,133.02,69207734
2020-07-03,132.11,137.44,131.11,134.09,44038053
2020-07-06,134.05,136.24,132.86,134.39,58137738
2020-07-07,134.76,139.15,134.34,136.52,64432445
2020-07-08,136.56,136.56,134.67,135.16,64885742
2020-07-09,135.86,135.86,133.64,134.44,30131814
2020-07-10,134.12,134.12,132.59,133.62,42266044
2020-07-13,134.14,134.14,129.14,130.58,42152192
2020-07-14,130.27,131.66,130.03,131.08,27044614
2020-07-15,131.43,132.74,131.09,131.69,66393156
2020-07-16,131.8,133.38,130.45,131.77,64132559
2020-07-17,131.4,133.21,130.26,131.33,75880846
2020-07-20,131.9,131.9,125.45,128.45,76219709
2020-07-21,129.14,129.9,126.12,127.51,45020862
2020-07-22,126.85,128.54,124.78,126.81,58680011
2020-07-23,126.07,126.99,123.71,125.23,39264011
2020-07-24,125.34,127.35,123.1,124.87,69245872
2020-07-27,124.97,127.45,122.89,125.69,51167007
2020-07-28,125.3,132.21,125.3,129.56,68109106
2020-07-29,129.76,133.62,128.71,130.16,34764580
2020-07-30,130.17,131.76,129.69,130.76,70120585
2020-07-31,130.17,132.75,128.51,130.68,50733047
2020-08-03,130.81,130.81,125.51,126.82,81929761
2020-08-04,127.16,127.45,126.14,126.62,37930044
2020-08-05,127.11,129.56,125.55,126.77,35619332
2020-08-06,126.61,133.85,126.61,131.83,47875920
2020-08-07,131.26,133.29,130.35,131.69,32811096
2020-08-10,131.25,133.94,130.63,132.35,45598715
2020-08-11,131.68,134.11,130.37,132.35,45641238
2020-08-12,132.93,132.93,127.86,129.98,50511035
2020-08-13,130.84,133.61,129.95,132.26,33159987
2020-08-14,132.14,135.84,132.14,134.0,62363516
2020-08-17,134.0,138.31,134.0,135.81,32726860
2020-08-18,136.34,136.34,133.12,134.01,68434882
2020-08-19,133.84,139.2,133.84,136.96,56855046
2020-08-20,136.6,136.6,133.32,134.15,74555266
2020-08-21,134.9,138.93,132.36,135.3,69763292
2020-08-24,134.86,140.95,134.86,140.16,59764869
2020-08-25,139.57,139.57,136.08,137.34,31645474
2020-08-26,136.86,136.92,135.56,136.07,55626241
2020-08-27,136.49,137.95,135.33,136.27,68051448
2020-08-28,136.19,136.48,134.31,135.24,52854426
2020-08-31,134.08,134.08,130.96,131.97,76524722
2020-09-01,131.91,133.43,129.71,132.0,31822730
2020-09-02,131.61,132.16,126.99,129.85,43475506
2020-09-03,129.5,132.56,128.9,130.75,67349886
2020-09-04,130.54,130.75,128.1,128.96,32018997
2020-09-07,128.95,133.68,128.95,132.1,56504289
2020-09-08,132.2,132.38,129.97,130.68,58741705
2020-09-09,130.71,131.4,127.78,129.99,40020530
2020-09-10,129.56,134.56,129.56,131.67,60118922
2020-09-11,131.89,131.89,127.66,129.27,50300806
2020-09-14,129.52,130.19,129.06,129.65,54641532
2020-09-15,129.48,133.46,129.48,132.41,74012025
2020-09-16,132.38,132.38,128.55,129.28,61024299
2020-09-17,128.96,130.79,128.37,129.54,59636446
2020-09-18,129.26,131.47,128.46,130.13,52909148
2020-09-21,130.16,133.89,130.16,131.81,72581845
2020-09-22,132.27,132.27,128.73,129.39,60408756
2020-09-23,129.09,129.09,125.38,126.65,83196695
2020-09-24,126.63,128.57,126.14,127.6,75722389
2020-09-25,127.32,129.87,127.27,128.29,60943735
2020-09-28,127.59,130.78,126.19,128.87,67571518
2020-09-29,128.95,131.53,127.51,129.64,47486454
2020-09-30,130.02,130.72,126.75,128.34,44959430
2020-10-01,128.59,131.81,127.03,128.79,76750366
2020-10-02,128.91,130.06,128.85,129.45,34270181
2020-10-05,129.75,129.75,127.2,128.07,76500982
2020-10-06,128.17,134.03,128.17,131.86,75428236
2020-10-07,131.84,134.37,130.61,133.09,50658543
2020-10-08,133.81,133.81,129.78,130.72,82012648
2020-10-09,130.81,132.89,130.81,132.0,74535474
2020-10-12,131.88,132.33,127.53,130.09,75693070
2020-10-13,129.33,132.95,129.33,131.66,74372432
2020-10-14,131.44,135.09,131.44,134.21,50521582
2020-10-15,134.04,134.46,130.98,132.65,62575235
2020-10-16,132.67,136.35,132.67,134.65,35981026
2020-10-19,134.7,137.32,133.38,135.67,30636294
2020-10-20,135.46,138.8,135.46,137.53,64939616
2020-10-21,137.85,143.95,137.85,141.84,46632324
2020-10-22,142.15,142.15,140.77,141.56,59416255
2020-10-23,141.84,141.84,138.58,139.92,59200658
2020-10-26,139.98,139.98,137.13,137.94,50303323
2020-10-27,138.4,138.4,133.73,136.12,30690529
2020-10-28,135.94,138.8,134.24,135.91,71638188
2020-10-29,136.22,139.4,135.48,136.67,77245273
2020-10-30,136.94,139.07,134.64,137.35,32146852
2020-11-02,137.19,141.38,137.19,139.23,42136657
2020-11-03,138.56,140.02,138.56,139.4,40476638
2020-11-04,139.73,143.98,139.67,142.68,83345811
2020-11-05,142.99,144.51,139.54,142.3,27451860
2020-11-06,142.02,151.37,142.02,148.55,73044472
2020-11-09,148.67,152.38,148.67,151.33,78748826
2020-11-10,151.62,152.21,146.79,149.44,52366970
2020-11-11,149.84,149.84,145.22,146.89,55270645
2020-11-12,146.99,150.15,145.78,147.93,64375120
2020-11-13,147.82,148.69,146.76,147.51,59252500
2020-11-16,146.45,152.22,145.83,149.21,56058813
2020-11-17,149.01,151.72,148.84,150.46,29558126
2020-11-18,149.46,151.17,149.0,150.39,41738784
2020-11-19,149.99,149.99,146.56,148.44,57456130
2020-11-20,148.14,148.14,144.41,144.9,33328004
2020-11-23,145.11,145.11,142.65,143.75,42818261
2020-11-24,144.93,148.1,144.03,145.69,63342291
2020-11-25,145.68,147.1,145.43,146.33,62733581
2020-11-26,146.8,146.8,141.38,143.56,53264448
2020-11-27,143.89,145.27,141.76,143.86,41314692
2020-11-30,144.52,148.21,141.69,144.8,26705876
2020-12-01,144.86,144.86,141.35,142.89,67206956
2020-12-02,142.63,143.97,142.35,143.19,44354089
2020-12-03,143.41,144.2,142.29,143.38,59210341
2020-12-04,143.31,143.31,138.66,140.88,29999727
2020-12-07,141.04,144.29,139.43,141.59,32601438
2020-12-08,141.86,144.47,140.31,142.93,35125719
2020-12-09,144.08,146.12,144.08,145.5,32038204
2020-12-10,145.29,149.09,145.29,148.12,72401689
2020-12-11,148.94,148.94,142.71,145.11,46712264
2020-12-14,144.79,144.79,141.67,142.89,74966092
2020-12-15,142.11,147.15,140.69,143.98,58251883
2020-12-16,143.68,146.83,143.55,145.25,64644219
2020-12-17,144.83,147.57,144.83,146.55,28602296
2020-12-18,146.36,158.29,146.36,155.83,46147352
2020-12-21,155.07,160.13,155.07,158.76,42560219
2020-12-22,159.37,164.73,158.16,161.77,38055230
2020-12-23,161.72,165.52,161.72,164.43,31337921
2020-12-24,164.63,167.04,164.63,166.31,29148104
2020-12-25,166.26,168.12,163.54,165.63,72251181
2020-12-28,165.74,170.55,164.42,167.64,44176800
2020-12-29,167.91,168.55,163.0,165.77,36386845
2020-12-30,164.76,167.27,162.53,165.11,69332851
2020-12-31,164.49,165.34,162.47,163.87,78838284
2021-01-01,163.44,165.87,161.84,164.08,32353134
2021-01-04,164.22,172.32,164.22,170.23,73162220
2021-01-05,170.69,170.69,161.4,163.41,37997222
2021-01-06,163.54,167.8,163.54,165.82,78529366
2021-01-07,166.7,166.7,161.12,161.8,80624337
2021-01-08,161.74,162.28,158.54,160.45,80228331
2021-01-11,159.89,165.72,159.89,163.21,51228508
2021-01-12,163.33,164.6,161.82,163.57,50699027
2021-01-13,162.38,163.66,157.88,160.88,52887796
2021-01-14,161.44,162.29,156.17,159.0,77856210
2021-01-15,158.9,161.82,158.9,160.67,55791725
2021-01-18,161.61,161.99,157.74,158.96,67654310
2021-01-19,158.84,161.03,157.56,159.47,44306803
2021-01-20,159.21,161.75,157.74,159.66,26023018
2021-01-21,160.07,161.26,155.13,158.09,35319654
2021-01-22,158.37,166.66,158.37,163.49,74381616
2021-01-25,163.71,167.4,163.71,166.46,53531497
2021-01-26,166.51,166.51,159.92,161.38,94806578
2021-01-27,161.31,162.91,160.75,161.65,40659918
2021-01-28,161.56,161.56,158.92,160.04,31515171
2021-01-29,160.08,163.55,160.08,162.18,44220885
2021-02-01,162.04,163.96,157.93,160.32,54437101
2021-02-02,160.62,161.39,158.21,159.99,56313760
2021-02-03,159.99,163.08,159.99,161.3,51344173
2021-02-04,161.79,166.02,161.79,163.64,67622156
2021-02-05,163.76,163.76,159.08,160.74,60122397
2021-02-08,161.4,161.4,158.98,159.8,52747020
2021-02-09,159.5,159.53,157.09,158.61,41701423
2021-02-10,158.62,158.62,153.92,156.98,27796810
2021-02-11,156.85,162.96,156.85,161.38,49152455
2021-02-12,161.0,164.97,159.21,162.68,75213638
2021-02-15,162.65,162.65,158.06,159.6,52875384
2021-02-16,160.55,164.47,160.55,161.82,37954845
2021-02-17,161.31,170.38,161.31,167.49,40689318
2021-02-18,168.02,175.27,168.02,172.15,54805885
2021-02-19,171.41,171.42,165.35,168.29,53293200
2021-02-22,168.18,168.18,164.82,166.87,49694373
2021-02-23,166.68,173.95,166.68,170.22,82704009
2021-02-24,171.29,171.29,167.14,168.55,43675938
2021-02-25,169.09,170.95,168.38,169.7,47806799
2021-02-26,169.0,173.77,168.41,171.9,44432563
2021-03-01,171.0,171.0,168.49,169.57,75880279
2021-03-02,169.63,170.05,168.68,169.35,26304424
2021-03-03,169.75,169.75,159.97,160.96,82568982
2021-03-04,159.8,159.8,155.58,156.59,64979690
2021-03-05,156.65,157.75,153.06,155.88,77179178
2021-03-08,156.6,156.6,151.67,152.86,78143176
2021-03-09,153.31,157.5,153.31,156.74,63646665
2021-03-10,156.39,156.39,152.68,153.49,48369048
2021-03-11,153.8,155.37,149.51,152.31,51569020
2021-03-12,152.62,153.91,151.67,152.62,37137607
2021-03-15,152.3,157.43,152.3,156.19,89737933
2021-03-16,156.17,156.46,148.85,152.92,63264028
2021-03-17,152.62,157.42,152.62,155.63,37672354
2021-03-18,155.35,158.51,153.57,155.84,32787276
2021-03-19,155.29,156.35,151.24,153.51,48628966
2021-03-22,153.9,156.82,151.86,154.57,74262248
2021-03-23,154.06,156.55,153.58,155.15,75662714
2021-03-24,155.08,155.22,151.88,153.77,64257072
2021-03-25,154.78,154.78,152.83,153.92,47092969
2021-03-26,153.05,153.58,152.31,153.05,37481226
2021-03-29,153.26,154.36,152.19,153.32,37774085
2021-03-30,153.49,157.09,150.91,154.99,82839927
2021-03-31,154.79,162.47,154.79,159.05,68805038
2021-04-01,158.28,158.28,155.0,156.23,40676486
2021-04-02,156.24,165.06,156.24,161.48,98252317
2021-04-05,161.76,161.76,152.29,154.66,87208996
2021-04-06,154.77,155.24,152.41,153.84,66930470
2021-04-07,153.28,156.32,153.28,155.3,46882506
2021-04-08,154.98,158.24,152.93,156.11,70915787
2021-04-09,155.6,156.16,152.47,154.67,28900205
2021-04-12,154.32,156.19,152.98,154.15,73405071
2021-04-13,153.43,154.69,149.35,152.98,46906449
2021-04-14,153.03,153.46,149.41,151.55,46860975
2021-04-15,151.82,155.48,150.96,153.57,48608498
2021-04-16,152.87,156.26,152.87,154.59,28725353
2021-04-19,154.61,154.61,152.0,153.01,43139918
2021-04-20,153.26,158.25,152.46,155.16,71732364
2021-04-21,156.39,157.24,154.25,156.07,76557726
2021-04-22,155.9,160.77,154.68,158.18,39959453
2021-04-23,156.53,161.42,156.53,159.92,75138974
2021-04-26,159.93,159.93,157.26,157.98,51014741
2021-04-27,158.32,159.9,154.36,156.54,65120340
2021-04-28,156.59,161.24,156.59,158.38,43673901
2021-04-29,158.88,161.04,158.88,160.05,69928680
2021-04-30,159.7,160.78,159.41,160.13,40403683
2021-05-03,159.64,161.17,158.97,160.48,74949120
2021-05-04,160.36,165.27,160.36,163.81,48395992
2021-05-05,164.37,164.37,160.58,162.51,36797440
2021-05-06,163.22,166.12,161.83,163.91,63005259
2021-05-07,163.06,164.45,162.42,163.51,34180207
2021-05-10,162.73,165.78,159.3,162.98,62684141
2021-05-11,163.37,167.51,163.22,165.85,59252109
2021-05-12,166.39,170.54,166.06,168.22,54908963
2021-05-13,168.72,174.19,166.84,170.56,77506431
2021-05-14,169.9,176.17,169.9,174.28,89871242
2021-05-17,173.64,178.12,170.98,174.58,54020568
2021-05-18,174.82,179.79,173.64,176.54,68600236
2021-05-19,176.26,176.84,173.51,175.83,26596702
2021-05-20,176.24,180.5,174.28,176.75,69295442
2021-05-21,176.22,179.64,175.19,176.49,50978806
2021-05-24,176.62,180.35,174.92,176.81,45621785
2021-05-25,177.55,180.06,177.55,178.55,44448800
2021-05-26,178.2,178.46,174.62,176.4,63037584
2021-05-27,176.81,185.32,176.81,182.26,33972765
2021-05-28,181.71,181.71,175.81,178.5,51535251
2021-05-31,177.91,177.91,172.16,175.05,54044986
2021-06-01,176.0,179.37,176.0,178.16,48940534
2021-06-02,177.81,181.45,177.81,180.61,64887065
2021-06-03,181.43,185.52,180.67,182.58,33324966
2021-06-04,182.31,185.8,182.31,184.55,81978715
2021-06-07,185.39,185.69,183.97,184.67,60626618
2021-06-08,184.33,184.33,180.38,182.14,43479620
2021-06-09,182.66,183.63,181.22,182.29,74030639
2021-06-10,181.59,181.91,178.94,180.43,80050141
2021-06-11,181.24,184.2,181.24,183.18,44186573
2021-06-14,183.87,184.16,182.3,182.95,59530763
2021-06-15,183.31,183.6,178.4,180.64,77010174
2021-06-16,179.81,181.8,177.39,179.67,76123974
2021-06-17,180.57,184.59,178.83,180.85,62871323
2021-06-18,181.24,181.24,177.35,179.37,40755141
2021-06-21,179.16,179.82,175.26,177.04,66269187
2021-06-22,177.26,179.81,175.81,177.66,48314322
2021-06-23,176.8,179.7,176.8,178.44,48752713
2021-06-24,178.2,178.6,174.21,177.11,59810827
2021-06-25,177.3,177.66,172.88,175.8,27606920
2021-06-28,176.1,177.49,175.3,176.43,38722940
2021-06-29,177.28,177.28,171.42,172.54,35539542
2021-06-30,173.06,173.06,164.63,168.62,81339294
2021-07-01,169.34,169.75,164.37,166.58,69413211
2021-07-02,166.92,167.2,164.2,165.98,73632134
2021-07-05,166.38,169.07,165.09,166.81,61257524
2021-07-06,166.68,173.47,166.68,170.83,46326329
2021-07-07,171.11,175.83,170.97,173.42,32434458
2021-07-08,173.52,175.5,170.43,173.17,26474212
2021-07-09,173.58,174.7,172.24,173.16,30286172
2021-07-12,173.15,173.15,167.43,170.5,43893636
2021-07-13,170.78,171.17,169.67,170.37,69601127
2021-07-14,169.84,172.91,167.84,169.64,41142659
2021-07-15,168.55,171.71,168.55,170.53,44903549
2021-07-16,170.8,171.97,166.1,168.42,79490875
2021-07-19,168.78,172.4,167.02,169.75,74234441
2021-07-20,169.75,174.95,169.75,174.02,62620304
2021-07-21,174.11,175.67,172.52,173.99,62513213
2021-07-22,174.08,177.26,173.83,175.15,62576532
2021-07-23,175.21,178.65,175.21,177.18,36876933
2021-07-26,178.11,178.11,175.53,176.22,73315658
2021-07-27,176.28,178.08,175.95,176.85,57367920
2021-07-28,176.04,177.83,175.69,176.98,36965134
2021-07-29,175.87,179.24,175.81,177.31,47325273
2021-07-30,178.06,178.06,172.66,175.24,37534852
2021-08-02,175.53,177.16,172.49,175.26,30805231
2021-08-03,176.43,178.24,174.68,176.69,34766810
2021-08-04,176.62,182.86,176.62,180.91,62271832
2021-08-05,181.01,185.04,181.01,183.94,33176375
2021-08-06,183.33,192.8,183.33,190.5,34438120
2021-08-09,190.98,190.98,183.95,187.66,75993977
2021-08-10,187.53,193.4,187.49,190.22,38803970
2021-08-11,191.04,195.36,187.8,190.96,29902578
2021-08-12,190.8,200.33,190.8,197.76,70317689
2021-08-13,198.32,198.32,190.48,194.63,33296171
2021-08-16,194.0,194.47,190.23,192.03,48241534
2021-08-17,191.63,191.63,188.49,190.16,52933844
2021-08-18,190.04,190.04,180.56,183.87,33760108
2021-08-19,185.03,185.03,178.14,181.23,32420151
2021-08-20,181.64,182.09,175.5,179.05,57069494
2021-08-23,179.39,180.76,178.13,179.42,63404567
2021-08-24,179.61,181.37,178.77,180.46,66588311
2021-08-25,180.58,188.8,180.58,185.99,70205806
2021-08-26,185.44,190.93,185.44,189.14,41009171
2021-08-27,189.67,189.67,186.38,187.64,49908775
2021-08-30,187.77,188.32,182.62,184.99,50420016
2021-08-31,184.72,189.9,182.43,186.36,41435391
2021-09-01,185.56,185.56,178.9,182.65,46211728
2021-09-02,183.26,189.46,183.26,187.86,70184237
2021-09-03,188.26,193.55,188.26,191.72,41366379
2021-09-06,192.16,192.16,189.6,190.56,49440632
2021-09-07,190.37,190.37,184.97,185.49,67122243
2021-09-08,185.76,190.38,185.76,189.29,84078346
2021-09-09,189.02,192.0,184.66,189.2,54089134
2021-09-10,189.57,193.64,189.57,192.98,49510583
2021-09-13,192.92,192.92,184.57,188.44,39002948
2021-09-14,188.16,188.16,185.4,186.51,58806241
2021-09-15,187.26,188.41,185.21,186.49,26978039
2021-09-16,186.84,190.17,183.36,186.69,56822000
2021-09-17,187.68,188.88,182.0,185.44,47448371
2021-09-20,185.17,188.85,185.17,187.26,78452995
2021-09-21,187.89,187.89,183.0,184.29,70479730
2021-09-22,184.59,185.23,181.46,183.78,60340036
2021-09-23,183.78,186.52,180.43,184.17,60780147
2021-09-24,183.46,188.85,183.46,185.74,35606718
2021-09-27,185.52,190.81,185.52,187.98,65365682
2021-09-28,189.01,189.01,183.09,184.85,74697329
2021-09-29,184.31,184.31,177.17,180.34,56224725
2021-09-30,182.0,185.14,182.0,183.84,84713381
2021-10-01,183.39,187.66,182.94,185.04,58945774
2021-10-04,184.96,187.3,179.32,182.99,39524766
2021-10-05,182.5,191.83,182.5,187.47,80886525
2021-10-06,188.03,190.16,183.18,188.09,58011143
2021-10-07,187.99,195.21,186.96,191.71,33753665
2021-10-08,191.43,196.84,187.37,192.16,73576101
2021-10-11,191.78,199.59,191.78,198.59,64391297
2021-10-12,198.17,208.71,198.17,207.6,46736147
2021-10-13,206.54,211.76,201.38,206.94,66981928
2021-10-14,206.65,211.77,206.65,210.18,36367774
2021-10-15,209.94,214.07,209.94,212.56,46874993
2021-10-18,212.77,219.95,212.77,217.38,60270570
2021-10-19,217.53,217.53,211.98,214.41,57191802
2021-10-20,213.73,218.24,213.73,216.66,54545202
2021-10-21,215.89,221.68,215.89,220.49,71973868
2021-10-22,218.95,218.95,211.24,214.72,86162535
2021-10-25,213.96,213.96,208.04,210.54,59186621
2021-10-26,210.22,210.22,200.66,203.75,88844813
2021-10-27,203.43,204.68,200.25,202.06,68390800
2021-10-28,200.87,205.29,200.87,204.36,37604441
2021-10-29,203.6,212.32,203.6,209.44,65551560
2021-11-01,209.86,212.4,208.61,210.01,54995745
2021-11-02,210.29,216.8,210.29,215.56,49539381
2021-11-03,215.28,216.75,207.18,211.27,38616084
2021-11-04,211.34,211.34,203.74,205.54,85760798
2021-11-05,205.02,207.49,201.29,205.14,36721590
2021-11-08,205.32,208.55,205.21,206.43,59900212
2021-11-09,206.66,208.65,203.37,206.46,42610352
2021-11-10,206.05,206.05,198.31,199.91,93122798
2021-11-11,199.47,201.29,196.3,199.1,34048898
2021-11-12,199.8,199.8,192.62,195.09,40363529
2021-11-15,194.88,197.72,194.88,197.02,55504009
2021-11-16,196.64,202.0,195.61,198.32,28506273
2021-11-17,198.32,198.32,192.31,195.53,37709971
2021-11-18,195.68,195.68,193.17,193.88,42365285
2021-11-19,193.36,193.36,188.96,190.65,52092792
2021-11-22,191.08,192.32,186.67,190.36,54093225
2021-11-23,189.72,196.45,189.72,193.3,29925182
2021-11-24,192.89,193.77,186.55,190.52,30333089
2021-11-25,189.83,196.1,186.97,191.96,41158194
2021-11-26,192.15,193.49,188.36,190.5,41849619
2021-11-29,190.8,190.8,187.23,188.12,68434395
2021-11-30,187.51,190.86,183.71,187.75,29524666
2021-12-01,187.03,187.03,183.01,184.75,77462456
2021-12-02,184.14,185.45,180.1,183.06,80161367
2021-12-03,183.22,183.22,178.09,179.61,57775845
2021-12-06,180.08,188.38,180.08,185.14,85834779
2021-12-07,185.23,187.31,183.98,185.58,36473110
2021-12-08,185.43,186.04,181.24,183.63,65855124
2021-12-09,183.96,185.33,183.1,184.21,43435148
2021-12-10,184.34,186.55,182.67,183.97,39906922
2021-12-13,184.92,185.14,181.04,183.38,48199030
2021-12-14,183.23,186.02,183.23,185.19,67709164
2021-12-15,185.59,191.27,184.13,187.56,60123739
2021-12-16,187.82,189.77,183.79,186.18,32459274
2021-12-17,186.46,186.81,182.93,184.49,80780421
2021-12-20,184.72,184.72,182.15,183.67,31511619
2021-12-21,184.82,184.82,176.14,177.15,97919026
2021-12-22,177.11,177.11,168.33,170.54,58490948
2021-12-23,170.77,176.42,170.77,175.88,62679270
2021-12-24,174.9,182.29,174.9,180.74,84212380
2021-12-27,181.3,183.27,177.75,180.34,44094869
2021-12-28,180.3,184.53,179.83,182.02,53666293
2021-12-29,181.56,185.36,180.3,183.06,69138418
2021-12-30,183.29,195.13,183.29,192.27,46116628
2021-12-31,192.16,202.47,192.16,198.24,34784066
2022-01-03,198.34,200.19,196.54,198.11,53468924
2022-01-04,198.14,198.14,192.49,195.2,35368107
2022-01-05,195.07,195.07,187.3,190.25,66044662
2022-01-06,189.89,193.25,188.13,190.67,56834419
2022-01-07,190.06,190.06,187.29,188.5,65541638
2022-01-10,187.49,187.49,181.91,184.27,41811806
2022-01-11,183.61,183.85,181.54,182.26,76551349
2022-01-12,182.1,182.1,176.86,179.14,72205254
2022-01-13,179.88,186.42,179.23,183.86,56913191
2022-01-14,184.65,189.73,183.36,186.73,53619925
2022-01-17,186.82,190.61,184.98,186.91,67883483
2022-01-18,187.61,193.23,187.61,191.39,46449581
2022-01-19,191.78,195.12,188.62,191.91,42382654
2022-01-20,190.89,190.89,188.89,189.41,83608735
2022-01-21,190.15,197.24,189.56,193.95,80707484
2022-01-24,193.26,199.18,191.35,195.89,42121063
2022-01-25,196.64,196.64,188.84,192.88,35833054
2022-01-26,193.51,194.71,188.29,192.21,37382590
2022-01-27,192.02,192.02,188.04,189.61,52171296
2022-01-28,189.42,189.42,183.65,185.45,54542677
2022-01-31,184.82,188.65,184.82,188.03,41752590
2022-02-01,188.22,195.17,188.22,193.97,41647306
2022-02-02,193.62,193.62,188.03,190.1,32405048
2022-02-03,190.04,193.89,190.04,191.66,58590788
2022-02-04,191.72,191.72,189.13,189.84,49157383
2022-02-07,189.55,192.06,185.53,188.36,65206935
2022-02-08,188.0,188.75,185.2,186.6,50660392
2022-02-09,186.64,187.99,181.74,184.05,41299117
2022-02-10,182.95,188.36,182.19,184.12,68804201
2022-02-11,183.78,183.78,180.53,181.79,31078940
2022-02-14,182.16,184.53,180.69,182.5,34371030
2022-02-15,181.2,185.46,179.55,182.45,32785478
2022-02-16,183.38,183.38,180.77,181.82,28796927
2022-02-17,181.35,181.35,178.23,179.27,39577231
2022-02-18,179.1,179.51,174.24,177.58,39957394
2022-02-21,177.9,181.12,177.49,179.68,74087294
2022-02-22,179.94,184.64,178.9,181.26,46806874
